id,key,value,type 
4359039679,operator,CTB,regular
4359039679,public_transport,platform,regular
4359039679,ctb,2255A,ref
4359186815,bus,yes,regular
4359186815,name,太康樓 Tai Hong House,regular
4359186815,en,Tai Hong House,name
4359186815,zh,太康樓,name
4359186815,public_transport,stop_position,regular
4359186816,bus,yes,regular
4359186816,name,西灣河站 Sai Wan Ho Station,regular
4359186816,en,Sai Wan Ho Station,name
4359186816,zh,西灣河站,name
4359186816,public_transport,stop_position,regular
4359186817,bus,yes,regular
4359186817,name,鯉景灣 Lei King Wan,regular
4359186817,en,Lei King Wan,name
4359186817,zh,鯉景灣,name
4359186817,public_transport,stop_position,regular
4359186818,bus,yes,regular
4359186818,name,港島民生書院 Munsang College (Hong Kong Island),regular
4359186818,en,Munsang College (Hong Kong Island),name
4359186818,zh,港島民生書院,name
4359186818,public_transport,stop_position,regular
4361219199,bus,yes,regular
4361219199,public_transport,stop_position,regular
4361219200,bus,yes,regular
4361219200,public_transport,stop_position,regular
4361219201,bus,yes,regular
4361219201,public_transport,stop_position,regular
4361219202,bus,yes,regular
4361219202,public_transport,stop_position,regular
4361219203,bus,yes,regular
4361219203,public_transport,stop_position,regular
4361219204,bus,yes,regular
4361219204,public_transport,stop_position,regular
4361219205,bus,yes,regular
4361219205,public_transport,stop_position,regular
4361219206,bus,yes,regular
4361219206,public_transport,stop_position,regular
4361219207,bus,yes,regular
4361219207,public_transport,stop_position,regular
4361219208,bus,yes,regular
4361219208,public_transport,stop_position,regular
4361219209,bus,yes,regular
4361219209,public_transport,stop_position,regular
4361219210,bus,yes,regular
4361219210,public_transport,stop_position,regular
4361219211,bus,yes,regular
4361219211,public_transport,stop_position,regular
4361219212,bus,yes,regular
4361219212,public_transport,stop_position,regular
4361219213,bus,yes,regular
4361219213,public_transport,stop_position,regular
4361219214,bus,yes,regular
4361219214,public_transport,stop_position,regular
4361219215,bus,yes,regular
4361219215,public_transport,stop_position,regular
4361219216,bus,yes,regular
4361219216,public_transport,stop_position,regular
4361219217,bus,yes,regular
4361219217,public_transport,stop_position,regular
4361219218,bus,yes,regular
4361219218,public_transport,stop_position,regular
4361219219,bus,yes,regular
4361219219,public_transport,stop_position,regular
4361219220,bus,yes,regular
4361219220,public_transport,stop_position,regular
4361219221,bus,yes,regular
4361219221,public_transport,stop_position,regular
4361219222,bus,yes,regular
4361219222,public_transport,stop_position,regular
4361219223,bus,yes,regular
4361219223,public_transport,stop_position,regular
4361219224,bus,yes,regular
4361219224,public_transport,stop_position,regular
4361219225,bus,yes,regular
4361219225,public_transport,stop_position,regular
4361219226,bus,yes,regular
4361219226,public_transport,stop_position,regular
4361219227,bus,yes,regular
4361219227,public_transport,stop_position,regular
4361219228,bus,yes,regular
4361219228,public_transport,stop_position,regular
4361279409,highway,bus_stop,regular
4361279409,name,廈門街 Amoy Street,regular
4361279409,en,Amoy Street,name
4361279409,zh,廈門街,name
4361279409,operator,CTB,regular
4361279409,public_transport,platform,regular
4361279409,ctb,2481B,ref
4361279410,highway,bus_stop,regular
4361279410,name,麗景道 Belleview Drive,regular
4361279410,en,Belleview Drive,name
4361279410,zh,麗景道,name
4361279410,operator,CTB,regular
4361279410,public_transport,platform,regular
4361279410,ctb,2247A,ref
4361279411,highway,bus_stop,regular
4361279411,name,舂磡角道 Chung Hom Kok Road,regular
4361279411,en,Chung Hom Kok Road,name
4361279411,zh,舂磡角道,name
4361279411,operator,CTB,regular
4361279411,public_transport,platform,regular
4361279411,ctb,2274A,ref
4361279413,highway,bus_stop,regular
4361279413,name,香港網球中心 Hong Kong Tennis Centre,regular
4361279413,en,Hong Kong Tennis Centre,name
4361279413,zh,香港網球中心,name
4361279413,operator,NWFB,regular
4361279413,public_transport,platform,regular
4361279413,ctb,2542B,ref
4361279414,highway,bus_stop,regular
4361279414,name,香島道 Island Road,regular
4361279414,en,Island Road,name
4361279414,zh,香島道,name
4361279414,operator,CTB,regular
4361279414,public_transport,platform,regular
4361279414,ctb,2245A,ref
4361279415,highway,bus_stop,regular
4361279415,name,嶺南小學 Lingnan Primary School,regular
4361279415,en,Lingnan Primary School,name
4361279415,zh,嶺南小學,name
4361279415,operator,CTB,regular
4361279415,public_transport,platform,regular
4361279415,ctb,2495A,ref
4361279416,highway,bus_stop,regular
4361279416,name,聯發街 Lun Fat Street,regular
4361279416,en,Lun Fat Street,name
4361279416,zh,聯發街,name
4361279416,operator,CTB,regular
4361279416,public_transport,platform,regular
4361279416,ctb,2480A,ref
4361279417,highway,bus_stop,regular
4361279417,name,曼克頓大廈 Manhattan Tower,regular
4361279417,en,Manhattan Tower,name
4361279417,zh,曼克頓大廈,name
4361279417,operator,CTB,regular
4361279417,public_transport,platform,regular
4361279417,ctb,2244A,ref
4361279418,highway,bus_stop,regular
4361279418,name,南山別墅 Monte Verde,regular
4361279418,en,Monte Verde,name
4361279418,zh,南山別墅,name
4361279418,operator,CTB,regular
4361279418,public_transport,platform,regular
4361279418,ctb,2250A,ref
4361279419,highway,bus_stop,regular
4361279419,name,保華大廈 Repulse Bay Towers,regular
4361279419,en,Repulse Bay Towers,name
4361279419,zh,保華大廈,name
4361279419,operator,CTB,regular
4361279419,public_transport,platform,regular
4361279419,ctb,2257A,ref
4361279420,highway,bus_stop,regular
4361279420,name,聚豪居 Royal Garden,regular
4361279420,en,Royal Garden,name
4361279420,zh,聚豪居,name
4361279420,operator,CTB,regular
4361279420,public_transport,platform,regular
4361279420,ctb,2243A,ref
4361279421,highway,bus_stop,regular
4361279421,name,肇輝臺 Shiu Fai Terrace,regular
4361279421,en,Shiu Fai Terrace,name
4361279421,zh,肇輝臺,name
4361279421,operator,CTB,regular
4361279421,public_transport,platform,regular
4361279421,ctb,2494A,ref
4361279422,highway,bus_stop,regular
4361279422,name,聖若瑟小學 St. Joseph's Primary School,regular
4361279422,en,St. Joseph's Primary School,name
4361279422,zh,聖若瑟小學,name
4361279422,operator,CTB,regular
4361279422,public_transport,platform,regular
4361279422,ctb,2484B,ref
4361279422,shelter,yes,regular
4361279424,highway,bus_stop,regular
4361279424,name,旭逸居 Stanford Villa,regular
4361279424,en,Stanford Villa,name
4361279424,zh,旭逸居,name
4361279424,operator,CTB,regular
4361279424,public_transport,platform,regular
4361279424,ctb,2280A,ref
4361279426,highway,bus_stop,regular
4361279426,name,赤柱峽道交匯處 Stanley Gap Road Interchange,regular
4361279426,en,Stanley Gap Road Interchange,name
4361279426,zh,赤柱峽道交匯處,name
4361279426,operator,CTB,regular
4361279426,public_transport,platform,regular
4361279426,ctb,2266A,ref
4361279427,highway,bus_stop,regular
4361279427,name,赤柱峽道 Stanley Gap Road,regular
4361279427,en,Stanley Gap Road,name
4361279427,zh,赤柱峽道,name
4361279427,operator,CTB,regular
4361279427,public_transport,platform,regular
4361279427,ctb,2379A,ref
4361279428,highway,bus_stop,regular
4361279428,name,赤柱崗抽水站 Stanley Mound Pumping Station,regular
4361279428,en,Stanley Mound Pumping Station,name
4361279428,zh,赤柱崗抽水站,name
4361279428,operator,CTB,regular
4361279428,public_transport,platform,regular
4361279428,ctb,2269A,ref
4361279430,highway,bus_stop,regular
4361279430,name,大坑道 Tai Hang Road,regular
4361279430,en,Tai Hang Road,name
4361279430,zh,大坑道,name
4361279430,operator,CTB,regular
4361279430,public_transport,platform,regular
4361279430,ctb,2541A,ref
4361279431,highway,bus_stop,regular
4361279431,name,尚翹峰 The Zenith,regular
4361279431,en,The Zenith,name
4361279431,zh,尚翹峰,name
4361279431,operator,CTB,regular
4361279431,public_transport,platform,regular
4361279431,ctb,2482A,ref
4361279432,highway,bus_stop,regular
4361279432,name,太古廣場三座 Three Pacific Place,regular
4361279432,en,Three Pacific Place,name
4361279432,zh,太古廣場三座,name
4361279432,operator,城巴 Citybus,regular
4361279432,public_transport,platform,regular
4361279432,ctb,2479A,ref
4361279432,shelter,yes,regular
4361279433,highway,bus_stop,regular
4361279433,name,東山臺 Tung Shan Terrace,regular
4361279433,en,Tung Shan Terrace,name
4361279433,zh,東山臺,name
4361279433,operator,CTB,regular
4361279433,public_transport,platform,regular
4361279433,ctb,2496A,ref
4361279434,highway,bus_stop,regular
4361279434,name,衛奕信徑 Wilson Trail,regular
4361279434,en,Wilson Trail,name
4361279434,zh,衛奕信徑,name
4361279434,operator,CTB,regular
4361279434,public_transport,platform,regular
4361279434,ctb,2268A,ref
4361279435,highway,bus_stop,regular
4361279435,name,淺水灣道127號 127 Repulse Bay Road,regular
4361279435,en,127 Repulse Bay Road,name
4361279435,zh,淺水灣道127號,name
4361279435,operator,CTB,regular
4361279435,public_transport,platform,regular
4361279435,ctb,2256A,ref
4361292381,bus,yes,regular
4361292381,public_transport,stop_position,regular
4361292383,bus,yes,regular
4361292383,public_transport,stop_position,regular
4361292384,bus,yes,regular
4361292384,public_transport,stop_position,regular
4361292385,bus,yes,regular
4361292385,public_transport,stop_position,regular
4361292386,bus,yes,regular
4361292386,public_transport,stop_position,regular
4361292387,bus,yes,regular
4361292387,public_transport,stop_position,regular
4361292388,bus,yes,regular
4361292388,public_transport,stop_position,regular
4361292389,bus,yes,regular
4361292389,public_transport,stop_position,regular
4361292390,bus,yes,regular
4361292390,public_transport,stop_position,regular
4361292391,bus,yes,regular
4361292391,public_transport,stop_position,regular
4361292392,bus,yes,regular
4361292392,public_transport,stop_position,regular
4361292393,bus,yes,regular
4361292393,public_transport,stop_position,regular
4361292394,bus,yes,regular
4361292394,public_transport,stop_position,regular
4361292395,bus,yes,regular
4361292395,public_transport,stop_position,regular
4361292396,bus,yes,regular
4361292396,public_transport,stop_position,regular
4361292397,bus,yes,regular
4361292397,public_transport,stop_position,regular
4361292398,bus,yes,regular
4361292398,public_transport,stop_position,regular
4361292399,bus,yes,regular
4361292399,public_transport,stop_position,regular
4361292400,bus,yes,regular
4361292400,public_transport,stop_position,regular
4361292401,bus,yes,regular
4361292401,public_transport,stop_position,regular
4361292402,bus,yes,regular
4361292402,public_transport,stop_position,regular
4361292403,bus,yes,regular
4361292403,public_transport,stop_position,regular
4361292404,bus,yes,regular
4361292404,public_transport,stop_position,regular
4361292405,bus,yes,regular
4361292405,public_transport,stop_position,regular
4361292406,bus,yes,regular
4361292406,public_transport,stop_position,regular
4366503588,highway,bus_stop,regular
4366503588,name,輝百苑 Faber Villa,regular
4366503588,en,Faber Villa,name
4366503588,zh,輝百苑,name
4366503588,operator,NWFB,regular
4366503588,public_transport,platform,regular
4366503588,ctb,2282B,ref
4366503689,highway,bus_stop,regular
4366503689,name,女童軍訓練中心 Girl Guides Cecilia Mar Venture House,regular
4366503689,en,Girl Guides Cecilia Mar Venture House,name
4366503689,zh,女童軍訓練中心,name
4366503689,public_transport,platform,regular
4366503689,ctb,1321A,ref
4366503690,highway,bus_stop,regular
4366503690,name,山翠苑 Shan Tsui Court,regular
4366503690,en,Shan Tsui Court,name
4366503690,zh,山翠苑,name
4366503690,public_transport,platform,regular
4366503690,ctb,1322B,ref
4366503692,highway,bus_stop,regular
4366503692,name,大潭水塘（南） Tai Tam Reservoir (South),regular
4366503692,en,Tai Tam Reservoir (South),name
4366503692,zh,大潭水塘（南）,name
4366503692,operator,CTB,regular
4366503692,public_transport,platform,regular
4366503692,ctb,2288A,ref
4366503692,hkbus,大潭水塘,ref
4366503693,highway,bus_stop,regular
4366503693,name,曼克頓花園 The Manhattan,regular
4366503693,en,The Manhattan,name
4366503693,zh,曼克頓花園,name
4366503693,operator,NWFB,regular
4366503693,public_transport,platform,regular
4366503693,ctb,2283B,ref
4366503694,bus,yes,regular
4366503694,public_transport,stop_position,regular
4366503695,bus,yes,regular
4366503695,public_transport,stop_position,regular
4366503696,bus,yes,regular
4366503696,public_transport,stop_position,regular
4366503697,bus,yes,regular
4366503697,public_transport,stop_position,regular
4366503710,bus,yes,regular
4366503710,public_transport,stop_position,regular
4366503711,bus,yes,regular
4366503711,public_transport,stop_position,regular
4366503712,bus,yes,regular
4366503712,public_transport,stop_position,regular
4366503713,bus,yes,regular
4366503713,public_transport,stop_position,regular
4366524592,highway,bus_stop,regular
4366524592,name,阿公岩道 A Kung Ngam Road,regular
4366524592,en,A Kung Ngam Road,name
4366524592,zh,阿公岩道,name
4366524592,operator,NWFB,regular
4366524592,public_transport,platform,regular
4366524592,ctb,1233B,ref
4366524593,highway,bus_stop,regular
4366524593,name,阿公岩道 A Kung Ngam Road,regular
4366524593,en,A Kung Ngam Road,name
4366524593,zh,阿公岩道,name
4366524593,operator,CTB,regular
4366524593,public_transport,platform,regular
4366524593,ctb,1233A,ref
4366524594,highway,bus_stop,regular
4366524594,name,南安里 Nam On Lane,regular
4366524594,en,Nam On Lane,name
4366524594,zh,南安里,name
4366524594,operator,NWFB,regular
4366524594,public_transport,platform,regular
4366524594,ctb,1300B,ref
4366524595,highway,bus_stop,regular
4366524595,name,南安里 Nam On Lane,regular
4366524595,en,Nam On Lane,name
4366524595,zh,南安里,name
4366524595,operator,CTB,regular
4366524595,public_transport,platform,regular
4366524595,ctb,1300A,ref
4366524596,highway,bus_stop,regular
4366524596,name,筲箕灣東官立中學 Shau Kei Wan East Government Secondary School,regular
4366524596,en,Shau Kei Wan East Government Secondary School,name
4366524596,zh,筲箕灣東官立中學,name
4366524596,operator,CTB,regular
4366524596,public_transport,platform,regular
4366524596,ctb,1232B,ref
4366524597,highway,bus_stop,regular
4366524597,name,筲箕灣東官立中學 Shau Kei Wan East Government Secondary School,regular
4366524597,en,Shau Kei Wan East Government Secondary School,name
4366524597,zh,筲箕灣東官立中學,name
4366524597,operator,CTB,regular
4366524597,public_transport,platform,regular
4366524597,ctb,1232A,ref
4366524598,highway,bus_stop,regular
4366524598,name,筲箕灣東官立中學 Shau Kei Wan East Government Secondary School,regular
4366524598,en,Shau Kei Wan East Government Secondary School,name
4366524598,zh,筲箕灣東官立中學,name
4366524598,operator,NWFB,regular
4366524598,public_transport,platform,regular
4366524598,ctb,1232C,ref
4366524599,highway,bus_stop,regular
4366524599,name,新成街 Sun Sing Street,regular
4366524599,en,Sun Sing Street,name
4366524599,zh,新成街,name
4366524599,operator,CTB,regular
4366524599,public_transport,platform,regular
4366524599,ctb,1301B,ref
4366524600,highway,bus_stop,regular
4366524600,name,新成街 Sun Sing Street,regular
4366524600,en,Sun Sing Street,name
4366524600,zh,新成街,name
4366524600,operator,NWFB,regular
4366524600,public_transport,platform,regular
4366524600,ctb,1301E,ref
4366524601,highway,bus_stop,regular
4366524601,name,新成街 Sun Sing Street,regular
4366524601,en,Sun Sing Street,name
4366524601,zh,新成街,name
4366524601,operator,NWFB,regular
4366524601,public_transport,platform,regular
4366524601,ctb,1301D,ref
4366524602,highway,bus_stop,regular
4366524602,name,新成街 Sun Sing Street,regular
4366524602,en,Sun Sing Street,name
4366524602,zh,新成街,name
4366524602,operator,NWFB,regular
4366524602,public_transport,platform,regular
4366524602,ctb,1301C,ref
4366524603,bus,yes,regular
4366524603,public_transport,stop_position,regular
4366524604,bus,yes,regular
4366524604,public_transport,stop_position,regular
4366524605,bus,yes,regular
4366524605,public_transport,stop_position,regular
4366524606,bus,yes,regular
4366524606,public_transport,stop_position,regular
4366524607,bus,yes,regular
4366524607,public_transport,stop_position,regular
4366524608,bus,yes,regular
4366524608,public_transport,stop_position,regular
4366524609,bus,yes,regular
4366524609,name,海晏街 Hoi An Street,regular
4366524609,en,Hoi An Street,name
4366524609,zh,海晏街,name
4366524609,public_transport,stop_position,regular
4366524610,bus,yes,regular
4366524610,name,海晏街 Hoi An Street,regular
4366524610,en,Hoi An Street,name
4366524610,zh,海晏街,name
4366524610,public_transport,stop_position,regular
4366524611,bus,yes,regular
4366524611,name,西灣河文娛中心 Sai Wan Ho Civic Centre,regular
4366524611,en,Sai Wan Ho Civic Centre,name
4366524611,zh,西灣河文娛中心,name
4366524611,public_transport,stop_position,regular
4366524612,highway,bus_stop,regular
4366524612,name,海晏街 Hoi An Street,regular
4366524612,en,Hoi An Street,name
4366524612,zh,海晏街,name
4366524612,note,Buses stop here: 613,regular
4366524612,operator,KMB,regular
4366524612,public_transport,platform,regular
4366524612,hkbus,海晏街,ref
4366524612,kmb,SH10-E-1140-0,ref
4366575305,street,Gutzlaff Street,addr
4366575305,amenity,restaurant,regular
4366575305,cuisine,breakfast,regular
4366575305,cuisine,chinese,regular
4366575305,cuisine,noodles,regular
4366575305,cuisine,tea,regular
4366575305,internet_access,wlan,regular
4366575305,en,Yue Mic Ka (2nd Floor),name
4366575305,zh_pinyin,Yue Mic Ka,name
4366853789,fi,Yesinn- YTM,name
4366853789,tourism,hostel,regular
4367680796,name,Salvation Army - Family Shop,regular
4367680796,shop,clothes,regular
4367744290,housenumber,"9, 1/F",addr
4367744290,street,樂道 Lock Road,addr
4367744290,amenity,restaurant,regular
4367744290,cuisine,indian,regular
4367744290,cuisine,vegetarian,regular
4367744290,email,brantohongkong@hotmail.com,regular
4367744290,name,Branto Pure Vegetarian Indian Food,regular
4367744290,opening_hours,"Mo-Su 11:00-15:00, 22:00-22:00",regular
4367744290,phone,23668171,regular
4369829219,amenity,cafe,regular
4369829219,en,Mum's not home,name
4369848131,highway,bus_stop,regular
4369848131,name,北帝街 Pak Tai Street,regular
4369848131,en,Pak Tai Street,name
4369848131,zh,北帝街,name
4369848131,operator,kmb,regular
4369848131,public_transport,platform,regular
4369848131,kmb,MO02-E-1050-0,ref
4369856890,name,Shing Fung Pawn Shop,regular
4369856890,shop,pawnbroker,regular
4370546396,highway,elevator,regular
4370546401,highway,elevator,regular
4370546408,highway,elevator,regular
4370546419,highway,elevator,regular
4370546422,highway,elevator,regular
4370546424,highway,elevator,regular
4370546428,highway,elevator,regular
4370546440,highway,elevator,regular
4373093198,name,Bohemian Rapsotree,regular
4373093198,tourism,viewpoint,regular
4374729488,housenumber,165,addr
4374729488,street,Sai Yee Street,addr
4374729488,name,Prizemart,regular
4374729488,opening_hours,Mo-Su 10:00-22:00,regular
4374729488,shop,supermarket,regular
4374729488,website,http://www.prizemart.com,regular
4375047986,housenumber,101,addr
4375047986,name,Urban Pack Hostel,regular
4375047986,tourism,hostel,regular
4375050021,name,Marketplace by Jason,regular
4375050021,shop,supermarket,regular
4375475392,highway,bus_stop,regular
4375475392,name,善明邨巴士總站,regular
4375475392,zh,善明邨巴士總站,name
4375497990,amenity,hospital,regular
4375497990,name,健明邨急救醫院,regular
4375497990,zh,健明邨急救醫院,name
4375520391,highway,bus_stop,regular
4375520391,name,匯知中學,regular
4375520391,zh,匯知中學,name
4375656392,country,HK,addr
4375656392,amenity,fast_food,regular
4375656392,brand,大家樂 Café de Coral,regular
4375656392,cuisine,chinese,regular
4375656392,cuisine,fast_food,regular
4375656392,fax,+852 25700473,regular
4375656392,internet_access,wlan,regular
4375656392,fee,no,internet_access
4375656392,name,大家樂 Café de Coral,regular
4375656392,en,Café de Coral,name
4375656392,zh,大家樂,name
4375656392,opening_hours,"Mo-Su,PH 07:00-21:30",regular
4375656392,phone,+852 28920276,regular
4375656392,openrice,167271,ref
4375656392,takeaway,yes,regular
4375656392,website,http://www.cafedecoral.com,regular
4375943948,country,HK,addr
4375943948,housenumber,22,addr
4375943948,street,Nullah Road,addr
4375943948,brand,OK便利店 Circle K,regular
4375943948,name,OK便利店 Circle K,regular
4375943948,en,Circle K,name
4375943948,zh,OK便利店,name
4375943948,shop,convenience,regular
4375943948,website,http://www.circlek.hk,regular
4376774524,name,Massage,regular
4376774524,zh,Massage,name
4376774524,shop,beauty,regular
4377439994,name,麥當勞 McDonald's,regular
4377439994,amenity,fast_food,regular
4377439994,cuisine,burger,regular
4377439994,cuisine,american,regular
4377439994,en,McDonald's,name
4377439994,zh,麥當勞,name
4377467711,name,0,regular
4377467711,type,corridor,regular
4377467712,name,1,regular
4377467712,type,corridor,regular
4377467713,name,10,regular
4377467713,type,corridor,regular
4377467714,name,11,regular
4377467714,type,corridor,regular
4377467715,name,12,regular
4377467715,type,corridor,regular
4377467716,name,13,regular
4377467716,type,corridor,regular
4377467717,name,14,regular
4377467717,type,corridor,regular
4377467718,name,15,regular
4377467718,type,corridor,regular
4377467719,name,16,regular
4377467719,type,corridor,regular
4377467720,name,17,regular
4377467720,type,corridor,regular
4377467721,name,18,regular
4377467721,type,corridor,regular
4377467722,name,19,regular
4377467722,type,corridor,regular
4377467723,name,2,regular
4377467723,type,corridor,regular
4377467724,name,20,regular
4377467724,type,corridor,regular
4377467725,name,21,regular
4377467725,type,corridor,regular
4377467726,name,22,regular
4377467726,type,corridor,regular
4377467727,name,23,regular
4377467727,type,corridor,regular
4377467728,name,24,regular
4377467728,type,corridor,regular
4377467729,name,25,regular
4377467729,type,corridor,regular
4377467730,name,26,regular
4377467730,type,corridor,regular
4377467731,name,27,regular
4377467731,type,corridor,regular
4377467732,name,28,regular
4377467732,type,corridor,regular
4377467733,name,29,regular
4377467733,type,corridor,regular
4377467734,name,3,regular
4377467734,type,corridor,regular
4377467735,name,30,regular
4377467735,type,corridor,regular
4377467736,name,31,regular
4377467736,type,corridor,regular
4377467737,name,32,regular
4377467737,type,corridor,regular
4377467738,name,33,regular
4377467738,type,corridor,regular
4377467739,name,34,regular
4377467739,type,corridor,regular
4377467740,name,35,regular
4377467740,type,corridor,regular
4377467741,name,36,regular
4377467741,type,corridor,regular
4377467742,name,37,regular
4377467742,type,corridor,regular
4377467743,name,38,regular
4377467743,type,corridor,regular
4377467744,name,39,regular
4377467744,type,corridor,regular
4377467745,name,4,regular
4377467745,type,corridor,regular
4377467746,name,40,regular
4377467746,type,corridor,regular
4377467747,name,41,regular
4377467747,type,corridor,regular
4377467748,name,42,regular
4377467748,type,corridor,regular
4377467749,name,43,regular
4377467749,type,corridor,regular
4377467750,name,44,regular
4377467750,type,corridor,regular
4377467751,name,45,regular
4377467751,type,corridor,regular
4377467752,name,46,regular
4377467752,type,corridor,regular
4377467753,name,47,regular
4377467753,type,corridor,regular
4377467754,name,48,regular
4377467754,type,corridor,regular
4377467755,name,49,regular
4377467755,type,corridor,regular
4377467756,name,5,regular
4377467756,type,corridor,regular
4377467757,name,50,regular
4377467757,type,corridor,regular
4377467758,name,51,regular
4377467758,type,corridor,regular
4377467759,name,6,regular
4377467759,type,corridor,regular
4377467760,name,7,regular
4377467760,type,corridor,regular
4377467761,name,8,regular
4377467761,type,corridor,regular
4377467762,name,9,regular
4377467762,type,corridor,regular
4377531467,indoor,yes,regular
4377531467,level,1,regular
4377531467,name,Gelare,regular
4377531467,poi,yes,regular
4377531468,indoor,yes,regular
4377531468,level,1,regular
4377531468,name,Jika Udon,regular
4377531468,poi,yes,regular
4377531469,name,肯德基 KFC,regular
4377531469,amenity,fast_food,regular
4377531469,cuisine,chicken,regular
4377531469,indoor,yes,regular
4377531469,level,0,regular
4377531469,en,KFC,name
4377531469,zh,肯德基,name
4377531469,poi,yes,regular
4377531470,indoor,yes,regular
4377531470,level,1,regular
4377531470,name,Maxin's Cake Shop,regular
4377531470,poi,yes,regular
4377531471,indoor,yes,regular
4377531471,level,0,regular
4377531471,name,M记,regular
4377531471,poi,yes,regular
4377531472,indoor,yes,regular
4377531472,level,0,regular
4377531472,name,pizzahut,regular
4377531472,poi,yes,regular
4377531473,amenity,restaurant,regular
4377531473,indoor,yes,regular
4377531473,level,1,regular
4377531473,name,元氣壽司,regular
4377531473,poi,yes,regular
4377531474,indoor,yes,regular
4377531474,level,1,regular
4377531474,name,翠華,regular
4377531474,poi,yes,regular
4377532540,amenity,restaurant,regular
4377532540,indoor,yes,regular
4377532540,level,1,regular
4377532540,name,萬歲壽司,regular
4377532540,poi,yes,regular
4379477491,name,吉野家 Yoshinoya,regular
4379477491,amenity,fast_food,regular
4379477491,cuisine,japanese,regular
4379477491,en,Yoshinoya,name
4379477491,zh,吉野家,name
4381052589,city,Tsim Sha Tsui,addr
4381052589,country,HK,addr
4381052589,housenumber,107,addr
4381052589,street,Woosung Street,addr
4381052589,amenity,restaurant,regular
4381052589,cuisine,dessert,regular
4381052589,level,0,regular
4381052589,name,心怡甜品,regular
4382005293,housenumber,269-273,addr
4382005293,street,Hennessy Road,addr
4382005293,unit,A,addr
4382005293,email,checkinnhostel@gmail.com,regular
4382005293,level,2,regular
4382005293,name,卓軒旅舍 Check Inn HK,regular
4382005293,en,Check Inn HK,name
4382005293,zh,卓軒旅舍,name
4382005293,phone,+852 29550175,regular
4382005293,tourism,hostel,regular
4382005293,website,http://www.checkinnhk.com,regular
4383606689,name,吉野家 Yoshinoya,regular
4383606689,amenity,fast_food,regular
4383606689,cuisine,japanese,regular
4383606689,en,Yoshinoya,name
4383606689,zh,吉野家,name
4388105399,historic,wayside_shrine,regular
4388685178,bus,yes,regular
4388685178,public_transport,stop_position,regular
4388717049,bus,yes,regular
4388717049,public_transport,stop_position,regular
4388744668,bus,yes,regular
4388744668,public_transport,stop_position,regular
4392702289,amenity,restaurant,regular
4392702289,name,大排檔,regular
4392702289,zh,大排檔,name
4395531408,barrier,gate,regular
4396238719,bus,yes,regular
4396238719,public_transport,stop_position,regular
4396261498,bus,yes,regular
4396261498,public_transport,stop_position,regular
4396360464,housenumber,7,addr
4396360464,street,南灣坊 South Bay Close,addr
4396360464,street:en,South Bay Close,addr
4396360464,street:zh,南灣坊,addr
4396360466,entrance,yes,regular
4396360472,entrance,yes,regular
4396360479,entrance,main,regular
4396360481,emergency,fire_hydrant,regular
4396360481,position,sidewalk,fire_hydrant
4396360481,type,wall,fire_hydrant
4396360499,entrance,yes,regular
4396374771,direction,clockwise,regular
4396374771,highway,mini_roundabout,regular
4396395027,housenumber,3,addr
4396395027,street,南灣坊 South Bay Close,addr
4396395027,street:en,South Bay Close,addr
4396395027,street:zh,南灣坊,addr
4396395028,housenumber,7,addr
4396395028,street,南灣坊 South Bay Close,addr
4396395028,street:en,South Bay Close,addr
4396395028,street:zh,南灣坊,addr
4396395028,unit,Block A,addr
4396395029,housenumber,7,addr
4396395029,street,南灣坊 South Bay Close,addr
4396395029,street:en,South Bay Close,addr
4396395029,street:zh,南灣坊,addr
4396395029,unit,Block B,addr
4396395032,entrance,yes,regular
4396395065,entrance,main,regular
4396474479,entrance,yes,regular
4396474791,entrance,yes,regular
4396533844,housenumber,23,addr
4396533844,street,南灣坊 South Bay Close,addr
4396533844,street:en,South Bay Close,addr
4396533844,street:zh,南灣坊,addr
4396533845,housenumber,4,addr
4396533845,street,南灣坊 South Bay Close,addr
4396533845,street:en,South Bay Close,addr
4396533845,street:zh,南灣坊,addr
4396533845,unit,Block D,addr
4396533846,housenumber,6,addr
4396533846,street,南灣坊 South Bay Close,addr
4396533846,street:en,South Bay Close,addr
4396533846,street:zh,南灣坊,addr
4396533847,housenumber,8,addr
4396533847,street,南灣坊 South Bay Close,addr
4396533847,street:en,South Bay Close,addr
4396533847,street:zh,南灣坊,addr
4396533849,barrier,gate,regular
4396533850,emergency,fire_hydrant,regular
4396533850,position,sidewalk,fire_hydrant
4396533850,type,pillar,fire_hydrant
4396533853,amenity,parking,regular
4396854892,housenumber,4,addr
4396854892,street,南灣坊 South Bay Close,addr
4396854892,street:en,South Bay Close,addr
4396854892,street:zh,南灣坊,addr
4396854892,unit,Block A,addr
4396854893,housenumber,4,addr
4396854893,street,南灣坊 South Bay Close,addr
4396854893,street:en,South Bay Close,addr
4396854893,street:zh,南灣坊,addr
4396854893,unit,Block B,addr
4396854894,housenumber,4,addr
4396854894,street,南灣坊 South Bay Close,addr
4396854894,street:en,South Bay Close,addr
4396854894,street:zh,南灣坊,addr
4396854894,unit,Block C,addr
4396854900,noexit,yes,regular
4396883457,housenumber,27,addr
4396883457,street,南灣坊 South Bay Close,addr
4396883457,street:en,South Bay Close,addr
4396883457,street:zh,南灣坊,addr
4396883457,unit,Tower 2,addr
4396883458,housenumber,29,addr
4396883458,street,南灣坊 South Bay Close,addr
